정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
DJB8001182,국립중앙과학관,36.374023,127.37793,2025-10-31,42930,25,대전광역시,대전BIS
DJB8001183,국립중앙과학관,36.37393,127.378044,2025-10-31,43190,25,대전광역시,대전BIS
DJB8001184,국립대전현충원,36.36036,127.30081,2025-10-31,41720,25,대전광역시,대전BIS
DJB8001185,국립대전현충원,36.36055,127.29998,2025-10-31,41700,25,대전광역시,대전BIS
DJB8001186,국방과학연구소입구,36.406063,127.303024,2025-10-31,43810,25,대전광역시,대전BIS
DJB8001188,국방과학연구소입구,36.40603,127.303154,2025-10-31,43820,25,대전광역시,대전BIS
DJB8001189,군수사령부,36.38969,127.30335,2025-10-31,43870,25,대전광역시,대전BIS
DJB8001190,군수사령부,36.38994,127.30378,2025-10-31,43860,25,대전광역시,대전BIS
DJB8001191,군인아파트,36.410934,127.337074,2025-10-31,43730,25,대전광역시,대전BIS
DJB8001192,궁동,36.36067,127.34951,2025-10-31,42690,25,대전광역시,대전BIS
DJB8001193,궁동,36.360806,127.34954,2025-10-31,42700,25,대전광역시,대전BIS
DJB8001194,장대네거리,36.363605,127.3376,2025-10-31,42120,25,대전광역시,대전BIS
DJB8001195,장대네거리,36.364986,127.33864,2025-10-31,42140,25,대전광역시,대전BIS
DJB8001196,궁동교,36.36625,127.33871,2025-10-31,42130,25,대전광역시,대전BIS
DJB8001197,귀빈장네거리,36.3216,127.373566,2025-10-31,30540,25,대전광역시,대전BIS
DJB8001198,정림삼거리,36.306957,127.36462,2025-10-31,30830,25,대전광역시,대전BIS
DJB8001199,정림삼거리,36.306656,127.36506,2025-10-31,30840,25,대전광역시,대전BIS
DJB8001200,그린아파트,36.430603,127.38317,2025-10-31,44710,25,대전광역시,대전BIS
DJB8001201,그린아파트,36.365803,127.43426,2025-10-31,51230,25,대전광역시,대전BIS
DJB8001202,그린아파트,36.365803,127.43454,2025-10-31,51250,25,대전광역시,대전BIS
DJB8001203,그린아파트,36.367985,127.434296,2025-10-31,51240,25,대전광역시,대전BIS
DJB8001204,갈마중학교입구,36.349384,127.36812,2025-10-31,31760,25,대전광역시,대전BIS
DJB8001205,갈마중학교입구,36.34949,127.368454,2025-10-31,31790,25,대전광역시,대전BIS
DJB8001206,반석네거리,36.38665,127.31836,2025-10-31,42380,25,대전광역시,대전BIS
DJB8001207,금강유역환경청,36.372276,127.375046,2025-10-31,42920,25,대전광역시,대전BIS
DJB8001208,금고1통,36.46376,127.390366,2025-10-31,44920,25,대전광역시,대전BIS
DJB8001209,금고1통,36.46384,127.390465,2025-10-31,44940,25,대전광역시,대전BIS
DJB8001210,금고2통,36.458904,127.38522,2025-10-31,44870,25,대전광역시,대전BIS
DJB8001211,금고2통,36.458992,127.38511,2025-10-31,44860,25,대전광역시,대전BIS
DJB8001212,금고동,36.4667,127.39038,2025-10-31,44930,25,대전광역시,대전BIS
DJB8001213,금고동,36.466785,127.39056,2025-10-31,44950,25,대전광역시,대전BIS
DJB8001214,금동,36.245865,127.42811,2025-10-31,23110,25,대전광역시,대전BIS
DJB8001215,금동마을,36.245693,127.42619,2025-10-31,23100,25,대전광역시,대전BIS
DJB8001216,금동마을,36.24563,127.42637,2025-10-31,23090,25,대전광역시,대전BIS
DJB8001217,금동초등학교,36.296825,127.327324,2025-10-31,33350,25,대전광역시,대전BIS
DJB8001218,진잠네거리,36.298157,127.3243,2025-10-31,33300,25,대전광역시,대전BIS
DJB8001219,정보통신공사협회,36.353104,127.32979,2025-10-31,41540,25,대전광역시,대전BIS
DJB8001220,유성구보건소,36.35344,127.32967,2025-10-31,41550,25,대전광역시,대전BIS
DJB8001221,금성마을,36.353687,127.47752,2025-10-31,12790,25,대전광역시,대전BIS
DJB8001222,금성마을,36.353745,127.47744,2025-10-31,12780,25,대전광역시,대전BIS
DJB8001223,금탄동종점,36.49246,127.38432,2025-10-31,45060,25,대전광역시,대전BIS
DJB8001224,기성농협,36.253307,127.34092,2025-10-31,35840,25,대전광역시,대전BIS
DJB8001225,기성중학교,36.25011,127.34214,2025-10-31,33760,25,대전광역시,대전BIS
DJB8001226,기성초등학교,36.250736,127.33621,2025-10-31,34040,25,대전광역시,대전BIS
DJB8001227,기성초등학교,36.250916,127.33621,2025-10-31,34050,25,대전광역시,대전BIS
DJB8001228,가양초등학교,36.343613,127.44162,2025-10-31,11500,25,대전광역시,대전BIS
DJB8001229,가양초등학교,36.344067,127.443184,2025-10-31,11510,25,대전광역시,대전BIS
DJB8001230,기흥기계,36.44141,127.400116,2025-10-31,51830,25,대전광역시,대전BIS
DJB8001231,기흥기계,36.44173,127.40005,2025-10-31,51790,25,대전광역시,대전BIS
DJB8001232,꿈나무아파트,36.359795,127.39173,2025-10-31,32520,25,대전광역시,대전BIS
DJB8001234,꿈에그린아파트,36.333107,127.45718,2025-10-31,10970,25,대전광역시,대전BIS
DJB8001236,꿈에그린아파트,36.333054,127.457306,2025-10-31,10990,25,대전광역시,대전BIS
DJB8001237,래미안아파트1단지,36.33184,127.385284,2025-10-31,31490,25,대전광역시,대전BIS
DJB8001238,래미안아파트1단지,36.332397,127.38538,2025-10-31,31510,25,대전광역시,대전BIS
DJB8001239,래미안아파트2단지,36.33346,127.38732,2025-10-31,31520,25,대전광역시,대전BIS
DJB8001240,래미안아파트2단지,36.334217,127.38771,2025-10-31,31550,25,대전광역시,대전BIS
DJB8001241,남경마을,36.44464,127.42941,2025-10-31,51720,25,대전광역시,대전BIS
DJB8001242,남경마을,36.444923,127.42969,2025-10-31,52830,25,대전광역시,대전BIS
DJB8001243,석교치안센터,36.307575,127.44639,2025-10-31,20920,25,대전광역시,대전BIS
DJB8001244,석교치안센터,36.307796,127.44515,2025-10-31,20910,25,대전광역시,대전BIS
DJB8001245,남대전고등학교,36.313843,127.42812,2025-10-31,21040,25,대전광역시,대전BIS
DJB8001246,남대전고등학교,36.31431,127.42818,2025-10-31,21060,25,대전광역시,대전BIS
DJB8001247,동명중학교,36.310787,127.43918,2025-10-31,20880,25,대전광역시,대전BIS
DJB8001248,동명중학교,36.311237,127.43911,2025-10-31,20870,25,대전광역시,대전BIS
DJB8001249,남선공원네거리,36.345898,127.40215,2025-10-31,31270,25,대전광역시,대전BIS
DJB8002382,월평삼거리,36.352882,127.356155,2025-10-31,32730,25,대전광역시,대전BIS
DJB8002383,원정림,36.289787,127.36113,2025-10-31,34590,25,대전광역시,대전BIS
DJB8002384,원정림,36.289658,127.360954,2025-10-31,34580,25,대전광역시,대전BIS
DJB8002385,디엔에프,36.370876,127.410255,2025-10-31,50460,25,대전광역시,대전BIS
DJB8002386,롯데택배,36.37079,127.41027,2025-10-31,50470,25,대전광역시,대전BIS
DJB8002387,유등마을아파트,36.330563,127.39835,2025-10-31,21610,25,대전광역시,대전BIS
DJB8002388,유등마을아파트,36.33077,127.397995,2025-10-31,21600,25,대전광역시,대전BIS
DJB8002392,유성고등학교,36.350636,127.33555,2025-10-31,41600,25,대전광역시,대전BIS
DJB8002393,유성고등학교,36.350883,127.335625,2025-10-31,41610,25,대전광역시,대전BIS
DJB8002394,유성고속터미널,36.35832,127.336395,2025-10-31,42110,25,대전광역시,대전BIS
DJB8002395,유성고속터미널,36.358776,127.33625,2025-10-31,42100,25,대전광역시,대전BIS
DJB8002397,유성구노인복지관,36.38425,127.345634,2025-10-31,42940,25,대전광역시,대전BIS
DJB8002398,유성구청,36.361366,127.356026,2025-10-31,42760,25,대전광역시,대전BIS
DJB8002399,유성구청,36.361675,127.35726,2025-10-31,42770,25,대전광역시,대전BIS
DJB8002401,유성자이아파트,36.35589,127.336685,2025-10-31,41200,25,대전광역시,대전BIS
DJB8002402,봉명네거리,36.355476,127.334816,2025-10-31,41190,25,대전광역시,대전BIS
DJB8002403,봉명네거리,36.355713,127.3346,2025-10-31,41180,25,대전광역시,대전BIS
DJB8002404,유성시장,36.358906,127.33311,2025-10-31,42010,25,대전광역시,대전BIS
DJB8002405,유성시장,36.358654,127.33318,2025-10-31,42020,25,대전광역시,대전BIS
DJB8002406,유성경찰서,36.37679,127.324265,2025-10-31,42480,25,대전광역시,대전BIS
DJB8002407,유성경찰서,36.3777,127.32474,2025-10-31,42490,25,대전광역시,대전BIS
DJB8002408,유성온천역3번출구,36.353306,127.340996,2025-10-31,41300,25,대전광역시,대전BIS
DJB8002409,유성온천역4번출구,36.354187,127.3398,2025-10-31,41270,25,대전광역시,대전BIS
DJB8002410,유성온천역5번출구,36.35433,127.33983,2025-10-31,41290,25,대전광역시,대전BIS
DJB8002411,유성온천역6번출구,36.35488,127.34153,2025-10-31,41320,25,대전광역시,대전BIS
DJB8002412,유성온천역7번출구,36.354378,127.34202,2025-10-31,41330,25,대전광역시,대전BIS
DJB8002415,유성장애인복지관,36.381176,127.32298,2025-10-31,42450,25,대전광역시,대전BIS
DJB8002416,KT유성지사,36.361942,127.33486,2025-10-31,42050,25,대전광역시,대전BIS
DJB8002417,KT유성지사,36.36287,127.334404,2025-10-31,42030,25,대전광역시,대전BIS
DJB8002418,유성생명과학고,36.347733,127.32573,2025-10-31,41510,25,대전광역시,대전BIS
DJB8002419,유성생명과학고,36.34947,127.326836,2025-10-31,41500,25,대전광역시,대전BIS
DJB8002420,유성컨트리클럽,36.359997,127.29443,2025-10-31,42200,25,대전광역시,대전BIS
DJB8002421,유성컨트리클럽,36.360207,127.29419,2025-10-31,42190,25,대전광역시,대전BIS
DJB8002425,유승기업사,36.343407,127.38157,2025-10-31,31020,25,대전광역시,대전BIS
DJB8002426,유원아파트,36.36943,127.427475,2025-10-31,51120,25,대전광역시,대전BIS
DJB8002427,유창산업,36.432163,127.42482,2025-10-31,53040,25,대전광역시,대전BIS
DJB8002428,유천2동주민센터,36.316223,127.39834,2025-10-31,21810,25,대전광역시,대전BIS
DJB8002429,유천2동주민센터,36.316727,127.3979,2025-10-31,21790,25,대전광역시,대전BIS
DJB8002430,유천네거리,36.32074,127.396484,2025-10-31,21760,25,대전광역시,대전BIS
DJB8002431,유천네거리,36.32079,127.39676,2025-10-31,21780,25,대전광역시,대전BIS
DJB8002432,유천동서대전농협,36.317894,127.394745,2025-10-31,21750,25,대전광역시,대전BIS
DJB8002433,유천동현대아파트,36.318836,127.39835,2025-10-31,21820,25,대전광역시,대전BIS
DJB8002434,유천시장,36.31803,127.396645,2025-10-31,21770,25,대전광역시,대전BIS
DJB8002435,국군대전병원,36.40057,127.3458,2025-10-31,43670,25,대전광역시,대전BIS
DJB8002436,국방지형정보단,36.40766,127.34624,2025-10-31,43690,25,대전광역시,대전BIS
DJB8002437,으능정이거리,36.3291,127.427444,2025-10-31,20050,25,대전광역시,대전BIS
DJB8002438,은아아파트,36.297485,127.355156,2025-10-31,33170,25,대전광역시,대전BIS
DJB8002439,은아아파트,36.29771,127.35518,2025-10-31,33160,25,대전광역시,대전BIS
DJB8002440,가오동네거리,36.30556,127.454636,2025-10-31,10360,25,대전광역시,대전BIS
DJB8002441,가오동네거리,36.30542,127.4548,2025-10-31,10370,25,대전광역시,대전BIS
DJB8002442,은어송마을1단지,36.303543,127.45721,2025-10-31,10430,25,대전광역시,대전BIS
DJB8002443,남부여성가족원,36.30239,127.45967,2025-10-31,10480,25,대전광역시,대전BIS
DJB8002444,은어송마을3단지,36.310368,127.46144,2025-10-31,10510,25,대전광역시,대전BIS
DJB8002445,은어송마을3단지후문,36.3119,127.45905,2025-10-31,10470,25,대전광역시,대전BIS
DJB8002446,은어송마을4단지,36.310074,127.46134,2025-10-31,10520,25,대전광역시,대전BIS
DJB8002447,은어송마을5단지,36.308434,127.458824,2025-10-31,10490,25,대전광역시,대전BIS
DJB8002448,은어송마을5단지,36.308628,127.45936,2025-10-31,10500,25,대전광역시,대전BIS
DJB8002449,은어송마을6단지,36.310215,127.45664,2025-10-31,10420,25,대전광역시,대전BIS
DJB8002450,은어송마을6단지,36.3108,127.45723,2025-10-31,10440,25,대전광역시,대전BIS
DJB8002451,은어송마을3단지후문,36.312267,127.45926,2025-10-31,10730,25,대전광역시,대전BIS
DJB8002452,은하수네거리,36.350246,127.37747,2025-10-31,32060,25,대전광역시,대전BIS
DJB8002453,은하수네거리,36.350414,127.37803,2025-10-31,32080,25,대전광역시,대전BIS
DJB8002454,으능정이거리,36.329296,127.42716,2025-10-31,23250,25,대전광역시,대전BIS
DJB8002456,은혜아파트,36.301216,127.452736,2025-10-31,20960,25,대전광역시,대전BIS
DJB8005880,테크노밸리6.10단지,36.420105,127.391975,2025-10-31,44660,25,대전광역시,대전BIS
DJB8005881,대동역2번출구,36.328762,127.44144,2025-10-31,11170,25,대전광역시,대전BIS
DJB8005882,안골,36.46996,127.47207,2025-10-31,53180,25,대전광역시,대전BIS
DJB8005883,세천공원,36.332348,127.48018,2025-10-31,12970,25,대전광역시,대전BIS
DJB8005884,세천공원,36.33221,127.479866,2025-10-31,12980,25,대전광역시,대전BIS
DJB8005889,침산동입구,36.277317,127.39847,2025-10-31,22760,25,대전광역시,대전BIS
DJB8005890,대별동,36.27919,127.456856,2025-10-31,14150,25,대전광역시,대전BIS
DJB8005891,대별동,36.279118,127.45696,2025-10-31,14160,25,대전광역시,대전BIS
DJB8005892,우명교,36.227345,127.302574,2025-10-31,35090,25,대전광역시,대전BIS
DJB8005893,우명교,36.227283,127.30215,2025-10-31,35080,25,대전광역시,대전BIS
DJB8005894,수도시설관리사업소,36.36178,127.43398,2025-10-31,51460,25,대전광역시,대전BIS
DJB8005895,수도시설관리사업소,36.36199,127.434,2025-10-31,51470,25,대전광역시,대전BIS
DJB8005896,뉴로스,36.41744,127.41149,2025-10-31,44370,25,대전광역시,대전BIS
DJB8005897,뉴로스,36.417477,127.41175,2025-10-31,44390,25,대전광역시,대전BIS
DJB8005898,조폐공사ID본부,36.41438,127.41159,2025-10-31,44380,25,대전광역시,대전BIS
DJB8005899,조폐공사ID본부,36.41389,127.41135,2025-10-31,44360,25,대전광역시,대전BIS
DJB8005900,하기동,36.38441,127.33991,2025-10-31,45230,25,대전광역시,대전BIS
DJB8005901,대전컨벤션센터,36.374454,127.392265,2025-10-31,43280,25,대전광역시,대전BIS
DJB8005902,반석마을3단지,36.38708,127.31569,2025-10-31,42320,25,대전광역시,대전BIS
DJB8005905,노은동화훼단지,36.369205,127.327194,2025-10-31,42290,25,대전광역시,대전BIS
DJB8005906,반석마을5단지,36.391582,127.312584,2025-10-31,43930,25,대전광역시,대전BIS
DJB8005907,반석마을5단지,36.390675,127.31187,2025-10-31,45240,25,대전광역시,대전BIS
DJB8005908,둔천초등학교,36.36903,127.374466,2025-10-31,34670,25,대전광역시,대전BIS
DJB8005909,한마음동산,36.344276,127.36867,2025-10-31,34820,25,대전광역시,대전BIS
DJB8005910,변전소네거리,36.32936,127.375946,2025-10-31,30240,25,대전광역시,대전BIS
DJB8005911,추부중학교입구,36.191906,127.46559,2025-10-31,74670,25,대전광역시,대전BIS
DJB8005912,추부중학교입구,36.19117,127.46536,2025-10-31,74660,25,대전광역시,대전BIS
DJB8005913,초록마을5단지,36.29839,127.37611,2025-10-31,30080,25,대전광역시,대전BIS
DJB8005914,복수동사정교,36.297802,127.37948,2025-10-31,30150,25,대전광역시,대전BIS
DJB8005915,사정교,36.295982,127.38366,2025-10-31,22530,25,대전광역시,대전BIS
DJB8005916,사정교,36.29575,127.38379,2025-10-31,22510,25,대전광역시,대전BIS
DJB8005917,KT서대전지사입구,36.33732,127.38597,2025-10-31,31410,25,대전광역시,대전BIS
DJB8005918,목련아파트,36.35047,127.39005,2025-10-31,34760,25,대전광역시,대전BIS
DJB8005919,가장제일장로교회,36.328568,127.38338,2025-10-31,31470,25,대전광역시,대전BIS
DJB8005920,변동복개도로,36.328163,127.383804,2025-10-31,30360,25,대전광역시,대전BIS
DJB8005921,유림공원,36.359795,127.35468,2025-10-31,45290,25,대전광역시,대전BIS
DJB8005922,한밭도서관후문,36.31012,127.41141,2025-10-31,23150,25,대전광역시,대전BIS
DJB8005923,대자연아파트,36.315403,127.41748,2025-10-31,23130,25,대전광역시,대전BIS
DJB8005924,충남대학병원동문,36.317757,127.41753,2025-10-31,23180,25,대전광역시,대전BIS
DJB8005925,DCC종점,36.37622,127.38975,2025-10-31,45320,25,대전광역시,대전BIS
DJB8005926,천연기념물센터,36.367397,127.39311,2025-10-31,34780,25,대전광역시,대전BIS
DJB8005927,천연기념물센터,36.367416,127.393555,2025-10-31,34790,25,대전광역시,대전BIS
DJB8005928,온천2동주민센터,36.365158,127.33516,2025-10-31,45280,25,대전광역시,대전BIS
DJB8005934,안복수길,36.29677,127.37684,2025-10-31,23170,25,대전광역시,대전BIS
DJB8005935,안복수길,36.29668,127.37679,2025-10-31,23160,25,대전광역시,대전BIS
DJB8005936,장동예비군훈련장,36.406788,127.42996,2025-10-31,53080,25,대전광역시,대전BIS
DJB8005937,장동,36.416847,127.44119,2025-10-31,52500,25,대전광역시,대전BIS
DJB8005938,진골마을,36.41528,127.44235,2025-10-31,53120,25,대전광역시,대전BIS
DJB8005939,진골마을,36.415333,127.44227,2025-10-31,53110,25,대전광역시,대전BIS
DJB8005940,장동예비군훈련장,36.406693,127.43019,2025-10-31,53090,25,대전광역시,대전BIS
DJB8005941,구즉동주민센터입구,36.439846,127.38681,2025-10-31,45330,25,대전광역시,대전BIS
DJB8005942,구즉동주민센터입구,36.44009,127.38679,2025-10-31,45340,25,대전광역시,대전BIS
DJB8005943,한국천문연구원,36.399807,127.3743,2025-10-31,46010,25,대전광역시,대전BIS
DJB8005944,한국천문연구원,36.40003,127.374054,2025-10-31,46020,25,대전광역시,대전BIS
DJB8005945,가화리,36.30448,127.56363,2025-10-31,5945,25,대전광역시,대전BIS
DJB8005946,중구국민체육센터,36.329857,127.41893,2025-10-31,23190,25,대전광역시,대전BIS
DJB8005947,경남아파트,36.322433,127.36838,2025-10-31,30370,25,대전광역시,대전BIS
DJB8005948,경남아파트,36.32261,127.369026,2025-10-31,30400,25,대전광역시,대전BIS
